1938056729
Resize
1683209337386 class dk.sdu.group.one.rock.Rock, x: 176.0, y: 192.0, coordinate hash:1852584274 has collided with class dk.sdu.group.one.player.Player, x: 191.0, y: 200.0, coordinate hash:1938056729
1683209346542 class dk.sdu.group.one.rock.Rock, x: 80.0, y: 80.0, coordinate hash:1226622409 has collided with class dk.sdu.group.one.player.Player, x: 93.0, y: 80.0, coordinate hash:1938056729
1683209346542 class dk.sdu.group.one.player.Player, x: 93.0, y: 80.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 80.0, y: 80.0, coordinate hash:1226622409
1683209346555 class dk.sdu.group.one.rock.Rock, x: 80.0, y: 80.0, coordinate hash:1226622409 has collided with class dk.sdu.group.one.player.Player, x: 95.0, y: 80.0, coordinate hash:1938056729
1683209346555 class dk.sdu.group.one.player.Player, x: 95.0, y: 80.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 80.0, y: 80.0, coordinate hash:1226622409
1683209347532 class dk.sdu.group.one.player.Player, x: 221.0, y: 81.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347533 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 221.0, y: 81.0, coordinate hash:1938056729
1683209347539 class dk.sdu.group.one.player.Player, x: 219.0, y: 83.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347539 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 219.0, y: 83.0, coordinate hash:1938056729
1683209347543 class dk.sdu.group.one.player.Player, x: 217.0, y: 85.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347543 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 217.0, y: 85.0, coordinate hash:1938056729
1683209347556 class dk.sdu.group.one.player.Player, x: 215.0, y: 87.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347556 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 215.0, y: 87.0, coordinate hash:1938056729
1683209347566 class dk.sdu.group.one.player.Player, x: 213.0, y: 89.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347567 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 213.0, y: 89.0, coordinate hash:1938056729
1683209347582 class dk.sdu.group.one.player.Player, x: 211.0, y: 91.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347582 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 211.0, y: 91.0, coordinate hash:1938056729
1683209347589 class dk.sdu.group.one.player.Player, x: 209.0, y: 93.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347589 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 209.0, y: 93.0, coordinate hash:1938056729
1683209347593 class dk.sdu.group.one.player.Player, x: 207.0, y: 95.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347593 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 207.0, y: 95.0, coordinate hash:1938056729
1683209347606 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 97.0, coordinate hash:1938056729
1683209347606 class dk.sdu.group.one.player.Player, x: 206.0, y: 97.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347606 class dk.sdu.group.one.player.Player, x: 206.0, y: 97.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347607 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 97.0, coordinate hash:1938056729
1683209347614 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 99.0, coordinate hash:1938056729
1683209347614 class dk.sdu.group.one.player.Player, x: 206.0, y: 99.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347614 class dk.sdu.group.one.player.Player, x: 206.0, y: 99.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347614 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 99.0, coordinate hash:1938056729
1683209347617 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 101.0, coordinate hash:1938056729
1683209347618 class dk.sdu.group.one.player.Player, x: 206.0, y: 101.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347618 class dk.sdu.group.one.player.Player, x: 206.0, y: 101.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347618 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 101.0, coordinate hash:1938056729
1683209347631 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 103.0, coordinate hash:1938056729
1683209347631 class dk.sdu.group.one.player.Player, x: 206.0, y: 103.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347631 class dk.sdu.group.one.player.Player, x: 206.0, y: 103.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347631 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 103.0, coordinate hash:1938056729
1683209347642 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 105.0, coordinate hash:1938056729
1683209347642 class dk.sdu.group.one.player.Player, x: 206.0, y: 105.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347642 class dk.sdu.group.one.player.Player, x: 206.0, y: 105.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347643 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 105.0, coordinate hash:1938056729
1683209347656 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 107.0, coordinate hash:1938056729
1683209347657 class dk.sdu.group.one.player.Player, x: 206.0, y: 107.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347657 class dk.sdu.group.one.player.Player, x: 206.0, y: 107.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347657 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 107.0, coordinate hash:1938056729
1683209347664 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 109.0, coordinate hash:1938056729
1683209347664 class dk.sdu.group.one.player.Player, x: 206.0, y: 109.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347664 class dk.sdu.group.one.player.Player, x: 206.0, y: 109.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347664 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 109.0, coordinate hash:1938056729
1683209347668 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 111.0, coordinate hash:1938056729
1683209347668 class dk.sdu.group.one.player.Player, x: 206.0, y: 111.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347668 class dk.sdu.group.one.player.Player, x: 206.0, y: 111.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636
1683209347668 class dk.sdu.group.one.enemy.enemytypes.Melee, x: 208.0, y: 96.0, coordinate hash:249155636 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 111.0, coordinate hash:1938056729
1683209347681 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 113.0, coordinate hash:1938056729
1683209347683 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 113.0, coordinate hash:1938056729
1683209347683 class dk.sdu.group.one.player.Player, x: 206.0, y: 113.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347684 class dk.sdu.group.one.player.Player, x: 206.0, y: 113.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347689 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 115.0, coordinate hash:1938056729
1683209347689 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 115.0, coordinate hash:1938056729
1683209347689 class dk.sdu.group.one.player.Player, x: 206.0, y: 115.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347689 class dk.sdu.group.one.player.Player, x: 206.0, y: 115.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347693 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 117.0, coordinate hash:1938056729
1683209347693 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 117.0, coordinate hash:1938056729
1683209347693 class dk.sdu.group.one.player.Player, x: 206.0, y: 117.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347693 class dk.sdu.group.one.player.Player, x: 206.0, y: 117.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347706 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 119.0, coordinate hash:1938056729
1683209347706 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 119.0, coordinate hash:1938056729
1683209347706 class dk.sdu.group.one.player.Player, x: 206.0, y: 119.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347706 class dk.sdu.group.one.player.Player, x: 206.0, y: 119.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347714 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 121.0, coordinate hash:1938056729
1683209347714 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 121.0, coordinate hash:1938056729
1683209347715 class dk.sdu.group.one.player.Player, x: 206.0, y: 121.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347715 class dk.sdu.group.one.player.Player, x: 206.0, y: 121.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347718 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 123.0, coordinate hash:1938056729
1683209347718 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 123.0, coordinate hash:1938056729
1683209347718 class dk.sdu.group.one.player.Player, x: 206.0, y: 123.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347719 class dk.sdu.group.one.player.Player, x: 206.0, y: 123.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347731 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 125.0, coordinate hash:1938056729
1683209347731 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 125.0, coordinate hash:1938056729
1683209347731 class dk.sdu.group.one.player.Player, x: 206.0, y: 125.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347732 class dk.sdu.group.one.player.Player, x: 206.0, y: 125.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347739 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 127.0, coordinate hash:1938056729
1683209347739 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 127.0, coordinate hash:1938056729
1683209347739 class dk.sdu.group.one.player.Player, x: 206.0, y: 127.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 112.0, coordinate hash:1295083508
1683209347739 class dk.sdu.group.one.player.Player, x: 206.0, y: 127.0, coordinate hash:1938056729 has collided with class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377
1683209347744 class dk.sdu.group.one.rock.Rock, x: 208.0, y: 144.0, coordinate hash:1957502751 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 129.0, coordinate hash:1938056729
1683209347744 class dk.sdu.group.one.rock.Rock, x: 192.0, y: 128.0, coordinate hash:246399377 has collided with class dk.sdu.group.one.player.Player, x: 206.0, y: 129.0, coordinate hash:1938056729
